room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
10998332,5819863,Entire home/apt,Western Addition,0,0.0,4,2.0,559.0
10905337,4255088,Entire home/apt,South of Market,0,0.0,4,1.0,600.0
8921611,46654563,Entire home/apt,Nob Hill,0,0.0,4,1.0,600.0
11083149,24338817,Entire home/apt,Noe Valley,0,0.0,5,2.0,700.0
10911128,48533928,Entire home/apt,Bernal Heights,0,0.0,8,4.0,700.0
867555,4562696,Entire home/apt,Mission,22,5.0,4,2.0,599.0
13978938,26482762,Entire home/apt,Downtown/Civic Center,2,0.0,6,2.0,540.0
506465,196125,Entire home/apt,Russian Hill,17,4.0,6,3.0,549.0
3889219,734170,Entire home/apt,Pacific Heights,13,4.5,3,2.0,540.0
1309354,7117407,Entire home/apt,Castro/Upper Market,1,0.0,5,3.0,550.0
3102139,6737179,Entire home/apt,Castro/Upper Market,0,0.0,6,3.0,550.0
4698301,5091671,Entire home/apt,Bernal Heights,0,0.0,8,4.0,550.0
10833633,56100145,Entire home/apt,Western Addition,0,0.0,10,3.0,550.0
6275843,118409,Entire home/apt,Castro/Upper Market,1,0.0,5,3.0,700.0
1275748,6943509,Entire home/apt,Bernal Heights,0,0.0,3,1.0,550.0
10805808,55936536,Entire home/apt,Russian Hill,0,0.0,4,2.0,700.0
8303062,36324435,Entire home/apt,Western Addition,1,0.0,6,2.0,650.0
1483698,956543,Entire home/apt,South of Market,1,0.0,2,1.0,695.0
10771698,55715557,Entire home/apt,Downtown/Civic Center,0,0.0,6,2.0,700.0
10039703,24227747,Entire home/apt,Downtown/Civic Center,11,5.0,3,0.0,599.0
17825792,67373986,Entire home/apt,Downtown/Civic Center,1,0.0,6,3.0,675.0
10051637,34744484,Entire home/apt,Ocean View,0,0.0,3,1.0,700.0
10476444,20213077,Entire home/apt,Castro/Upper Market,0,0.0,6,3.0,600.0
18571537,104284244,Entire home/apt,Russian Hill,0,0.0,16,6.0,698.0
17113174,110855248,Entire home/apt,Downtown/Civic Center,0,0.0,6,3.0,650.0
3647017,867516,Entire home/apt,South of Market,1,0.0,6,2.0,700.0
441775,1314138,Entire home/apt,Russian Hill,0,0.0,4,1.0,599.0
4538989,15546031,Entire home/apt,Pacific Heights,0,0.0,4,2.0,700.0
533627,2544752,Entire home/apt,Potrero Hill,18,5.0,8,3.0,600.0
16532410,26482762,Entire home/apt,Downtown/Civic Center,0,0.0,6,3.0,675.0
15476769,52723349,Entire home/apt,Downtown/Civic Center,0,0.0,4,1.0,570.0
8306331,43787239,Entire home/apt,Western Addition,19,5.0,10,4.0,700.0
16771827,24126726,Entire home/apt,Downtown/Civic Center,0,0.0,4,1.0,575.0
10900339,56488912,Entire home/apt,Financial District,0,0.0,3,1.0,600.0
1180517,6458615,Entire home/apt,Twin Peaks,2,0.0,6,4.0,550.0
10756717,32165870,Entire home/apt,Mission,0,0.0,3,1.0,550.0
10730611,1476473,Entire home/apt,Castro/Upper Market,0,0.0,2,1.0,565.0
10989986,57018430,Entire home/apt,Outer Sunset,0,0.0,10,5.0,590.0
571042,1550529,Entire home/apt,Haight Ashbury,4,5.0,5,3.0,599.0
10682225,28776816,Entire home/apt,Pacific Heights,0,0.0,8,4.0,600.0
11015221,7827834,Entire home/apt,Haight Ashbury,0,0.0,5,2.0,650.0
7761377,8246027,Entire home/apt,Western Addition,0,0.0,8,4.0,700.0
8444973,3248180,Entire home/apt,Ocean View,0,0.0,6,4.0,595.0
10613946,54771562,Entire home/apt,Marina,0,0.0,8,4.0,700.0
7596529,9233155,Entire home/apt,Mission,10,4.5,6,3.0,550.0
10755267,55624127,Entire home/apt,Marina,0,0.0,4,2.0,695.0
607500,1805856,Entire home/apt,Haight Ashbury,34,5.0,6,3.0,550.0
10907541,20449848,Entire home/apt,Nob Hill,0,0.0,4,2.0,600.0
13913555,26482762,Entire home/apt,Downtown/Civic Center,8,5.0,6,3.0,675.0
2985919,722990,Entire home/apt,Haight Ashbury,10,4.0,11,5.0,600.0
9903046,7231087,Entire home/apt,Mission,14,5.0,12,4.0,550.0
19735140,63417372,Entire home/apt,Marina,0,0.0,8,3.0,695.0
1365610,7412400,Entire home/apt,Twin Peaks,2,0.0,8,4.0,600.0
6689478,16155288,Entire home/apt,Outer Mission,0,0.0,6,3.0,600.0
10731289,55469273,Entire home/apt,Outer Mission,0,0.0,6,2.0,700.0
8811090,13547554,Entire home/apt,Haight Ashbury,0,0.0,8,3.0,590.0
3605535,11416172,Entire home/apt,Mission,1,0.0,4,2.0,650.0
15183102,5326086,Entire home/apt,Western Addition,0,0.0,4,2.0,700.0
14930329,93881783,Entire home/apt,Pacific Heights,0,0.0,4,2.0,600.0
11120782,57778994,Entire home/apt,Mission,0,0.0,4,2.0,600.0
3519611,17721826,Entire home/apt,Marina,6,5.0,6,3.0,600.0
9489448,32651183,Entire home/apt,Chinatown,1,0.0,4,1.0,565.0
9157104,10461485,Entire home/apt,Potrero Hill,6,5.0,6,3.0,520.0
10918057,19933744,Entire home/apt,Western Addition,0,0.0,4,2.0,630.0
1539723,8209036,Entire home/apt,Potrero Hill,4,5.0,2,1.0,549.0
9773223,3022105,Entire home/apt,Mission,0,0.0,8,2.0,505.0
10878099,1635768,Entire home/apt,Potrero Hill,0,0.0,6,2.0,550.0
10684058,55193130,Entire home/apt,Russian Hill,10,5.0,7,3.0,545.0
1840105,4865404,Entire home/apt,Mission,6,5.0,8,3.0,600.0
10473103,33042850,Entire home/apt,Mission,0,0.0,6,3.0,690.0
472065,2341144,Entire home/apt,Downtown/Civic Center,105,5.0,8,3.0,590.0
11038085,57281254,Entire home/apt,Western Addition,0,0.0,4,1.0,650.0
7759598,13616488,Entire home/apt,Inner Richmond,13,5.0,6,3.0,575.0
10888161,3793526,Entire home/apt,Parkside,0,0.0,6,3.0,695.0
374997,1781821,Entire home/apt,Castro/Upper Market,25,4.5,6,3.0,649.0
10964074,29950462,Entire home/apt,Russian Hill,0,0.0,6,2.0,650.0
6248937,557547,Entire home/apt,Noe Valley,3,5.0,8,4.0,700.0
2539953,13005900,Entire home/apt,Noe Valley,77,5.0,10,4.0,695.0
6627450,14326861,Entire home/apt,Castro/Upper Market,19,5.0,8,3.0,580.0
5136550,12626403,Entire home/apt,Castro/Upper Market,4,5.0,6,2.0,506.0
2407150,10073905,Entire home/apt,Haight Ashbury,4,5.0,2,1.0,10000.0
17776142,118412894,Entire home/apt,Western Addition,0,0.0,16,10.0,10000.0
5751316,10827446,Entire home/apt,North Beach,0,0.0,6,4.0,1400.0
3158614,16028138,Entire home/apt,Inner Richmond,0,0.0,8,4.0,1200.0
11147156,42902994,Entire home/apt,South of Market,0,0.0,4,1.0,1200.0
10851336,56204921,Entire home/apt,Castro/Upper Market,0,0.0,4,3.0,1000.0
17780599,118412894,Entire home/apt,Western Addition,0,0.0,16,4.0,1469.0
16699375,42902994,Entire home/apt,Financial District,1,0.0,4,1.0,1200.0
11147115,42902994,Entire home/apt,Financial District,0,0.0,8,3.0,1500.0
10888115,23866858,Entire home/apt,Nob Hill,0,0.0,6,3.0,1000.0
10919775,5351298,Entire home/apt,North Beach,0,0.0,4,2.0,1400.0
10502649,54151958,Entire home/apt,Western Addition,0,0.0,9,4.0,1200.0
7546927,11083578,Entire home/apt,Mission,0,0.0,7,3.0,1000.0
18268569,13355684,Entire home/apt,Castro/Upper Market,0,0.0,8,4.0,1000.0
10930986,49167979,Entire home/apt,Russian Hill,0,0.0,6,2.0,1400.0
10917847,56589883,Entire home/apt,Haight Ashbury,0,0.0,6,3.0,1250.0
10808180,18266797,Entire home/apt,South of Market,0,0.0,6,3.0,1500.0
10436203,11154022,Entire home/apt,Nob Hill,0,0.0,4,2.0,1100.0
10615147,9838076,Entire home/apt,Mission,0,0.0,8,3.0,1000.0
10920486,53511664,Entire home/apt,Outer Mission,0,0.0,5,2.0,1500.0
15223117,57031112,Entire home/apt,Russian Hill,0,0.0,6,3.0,1500.0
8673679,7217884,Entire home/apt,Pacific Heights,0,0.0,4,2.0,1500.0
9095144,47420206,Entire home/apt,Bernal Heights,0,0.0,4,3.0,1200.0
10827305,20336096,Entire home/apt,North Beach,0,0.0,8,4.0,1500.0
10863182,24012908,Entire home/apt,Twin Peaks,0,0.0,10,4.0,1200.0
10991224,57030134,Entire home/apt,Russian Hill,0,0.0,8,3.0,1300.0
10769149,55697941,Entire home/apt,Mission,0,0.0,10,4.0,1500.0
10965575,43830745,Entire home/apt,West of Twin Peaks,0,0.0,6,4.0,1150.0
8973469,19780942,Entire home/apt,Mission,0,0.0,6,3.0,1500.0
10789325,12907916,Entire home/apt,Mission,0,0.0,6,3.0,1500.0
2645858,13547857,Entire home/apt,Marina,0,0.0,5,2.0,1200.0
10766464,55682155,Entire home/apt,Mission,0,0.0,2,1.0,1500.0
10628904,1574488,Entire home/apt,Glen Park,0,0.0,8,3.0,1495.0
10363272,53336375,Entire home/apt,Haight Ashbury,0,0.0,10,4.0,1450.0
10638176,5800451,Entire home/apt,Noe Valley,0,0.0,4,2.0,1500.0
10998063,28353837,Entire home/apt,Western Addition,0,0.0,6,2.0,1200.0
10965671,2266144,Entire home/apt,Inner Sunset,0,0.0,6,3.0,1200.0
10972560,56929325,Entire home/apt,Outer Sunset,0,0.0,6,3.0,1100.0
10610594,40615187,Entire home/apt,North Beach,0,0.0,4,1.0,1350.0
10742618,13864524,Entire home/apt,Marina,0,0.0,10,4.0,1425.0
10771375,20287825,Entire home/apt,Outer Richmond,0,0.0,10,4.0,1100.0
10945646,2706841,Entire home/apt,Parkside,0,0.0,6,2.0,1450.0
10734507,8159437,Entire home/apt,South of Market,0,0.0,6,0.0,1250.0
4183088,1792703,Entire home/apt,Western Addition,9,5.0,6,3.0,1100.0
10282410,52884907,Entire home/apt,South of Market,0,0.0,5,2.0,1299.0
5859735,30424204,Entire home/apt,Pacific Heights,0,0.0,3,3.0,1300.0
10721140,13038945,Entire home/apt,Haight Ashbury,1,0.0,4,4.0,1178.0
14126530,43129571,Entire home/apt,Western Addition,4,5.0,6,5.0,1200.0
15465170,48171824,Entire home/apt,Bernal Heights,2,0.0,16,0.0,1200.0
14919747,37171256,Entire home/apt,Western Addition,1,0.0,6,3.0,1230.0
14627950,90807118,Entire home/apt,Haight Ashbury,1,0.0,6,3.0,1395.0
7003729,819048,Entire home/apt,Marina,2,0.0,10,4.0,1500.0
10362654,28651428,Entire home/apt,Russian Hill,6,5.0,8,3.0,1500.0
1291092,3080489,Entire home/apt,Marina,5,5.0,6,3.0,1295.0
10823468,56042290,Entire home/apt,Russian Hill,3,4.5,6,2.0,1199.0
10520808,54217986,Entire home/apt,West of Twin Peaks,0,0.0,7,3.0,1150.0
2970867,15158924,Entire home/apt,Inner Sunset,1,0.0,16,0.0,1450.0
13508455,77519608,Entire home/apt,Financial District,0,0.0,4,2.0,1200.0
13735115,23195770,Entire home/apt,Western Addition,0,0.0,9,5.0,1500.0
10733503,55264673,Entire home/apt,North Beach,0,0.0,6,3.0,1450.0
1961076,10133393,Entire home/apt,Presidio,1,0.0,7,0.0,1500.0
17569680,22305894,Entire home/apt,Marina,2,0.0,2,1.0,1200.0
12607119,68425495,Entire home/apt,Marina,17,5.0,8,6.0,1250.0
11760120,18408721,Entire home/apt,Western Addition,4,5.0,8,4.0,1300.0
13900287,80700711,Entire home/apt,Russian Hill,3,5.0,6,3.0,1199.0
9110718,47478140,Entire home/apt,Marina,21,5.0,12,4.0,1285.0
18971467,102973,Entire home/apt,Haight Ashbury,1,0.0,16,3.0,1350.0
7859868,610310,Entire home/apt,Russian Hill,20,5.0,4,2.0,1350.0
18619750,104926245,Entire home/apt,Castro/Upper Market,1,0.0,12,6.0,1200.0
11399637,4214904,Entire home/apt,Russian Hill,3,4.5,6,2.0,1000.0
2022751,401904,Entire home/apt,Potrero Hill,13,5.0,6,2.0,800.0
10703285,10153371,Entire home/apt,Russian Hill,0,0.0,6,2.0,1000.0
1303919,7088373,Entire home/apt,Russian Hill,0,0.0,4,2.0,1000.0
8153124,3998407,Entire home/apt,Russian Hill,0,0.0,16,0.0,900.0
12251742,56113122,Entire home/apt,Outer Richmond,1,0.0,10,4.0,1000.0
10874971,30533912,Entire home/apt,Outer Sunset,0,0.0,6,3.0,950.0
9063798,4435448,Entire home/apt,Western Addition,3,4.0,6,2.0,800.0
11735293,1543040,Entire home/apt,Haight Ashbury,1,0.0,6,4.0,1000.0
2594633,1098752,Entire home/apt,Downtown/Civic Center,0,0.0,2,1.0,998.0
8442634,1217691,Entire home/apt,Western Addition,0,0.0,4,2.0,950.0
10406816,23041266,Entire home/apt,Marina,0,0.0,4,2.0,1000.0
10810494,55711138,Entire home/apt,South of Market,0,0.0,2,0.0,750.0
10948871,17922568,Entire home/apt,Downtown/Civic Center,0,0.0,8,2.0,999.0
10898138,33702601,Entire home/apt,Marina,0,0.0,8,3.0,800.0
1970308,10174007,Entire home/apt,Downtown/Civic Center,0,0.0,3,0.0,750.0
606555,3004643,Entire home/apt,South of Market,118,5.0,12,1.0,1000.0
10783028,6502916,Entire home/apt,Bernal Heights,0,0.0,6,4.0,950.0
10732651,3889287,Entire home/apt,Western Addition,0,0.0,2,1.0,750.0
1777429,648553,Entire home/apt,Castro/Upper Market,4,5.0,11,5.0,1000.0
13489958,18871546,Entire home/apt,Pacific Heights,0,0.0,6,4.0,857.0
8590211,7849513,Entire home/apt,Castro/Upper Market,1,0.0,6,3.0,750.0
6717010,31557113,Entire home/apt,Western Addition,0,0.0,4,2.0,750.0
18878564,80693468,Entire home/apt,Presidio Heights,0,0.0,10,5.0,800.0
9275612,48171824,Entire home/apt,Bernal Heights,8,5.0,16,1.0,750.0
8035608,42428090,Entire home/apt,Downtown/Civic Center,0,0.0,2,0.0,750.0
10807640,7187956,Entire home/apt,Western Addition,0,0.0,8,4.0,1000.0
13077720,1098752,Entire home/apt,Downtown/Civic Center,0,0.0,2,1.0,999.0
8392607,1194792,Entire home/apt,Downtown/Civic Center,0,0.0,4,2.0,900.0
8388658,9996441,Entire home/apt,Seacliff,0,0.0,6,3.0,895.0
10686651,55210174,Entire home/apt,Inner Richmond,0,0.0,5,2.0,800.0
10417611,14522817,Entire home/apt,South of Market,0,0.0,2,1.0,985.0
19198154,52531771,Entire home/apt,South of Market,0,0.0,6,2.0,728.0
10732591,44510450,Entire home/apt,Bernal Heights,0,0.0,5,2.0,900.0
4993804,4195316,Entire home/apt,Haight Ashbury,36,5.0,10,5.0,875.0
16162289,846183,Entire home/apt,Marina,0,0.0,6,2.0,980.0
9301952,48289485,Entire home/apt,Western Addition,0,0.0,4,2.0,1000.0
10860523,56257091,Entire home/apt,Marina,0,0.0,2,2.0,1000.0
15182184,153101,Entire home/apt,Bernal Heights,0,0.0,2,2.0,750.0
8591098,12116341,Entire home/apt,Haight Ashbury,0,0.0,7,4.0,1000.0
10905739,56520244,Entire home/apt,Russian Hill,0,0.0,3,2.0,995.0
10883520,55317940,Entire home/apt,Castro/Upper Market,0,0.0,7,3.0,1000.0
7632594,24759037,Entire home/apt,Inner Richmond,1,0.0,6,3.0,1000.0
640352,1256564,Entire home/apt,South of Market,87,5.0,15,1.0,975.0
138592,648553,Entire home/apt,Mission,17,5.0,8,4.0,850.0
10834465,56105446,Entire home/apt,Castro/Upper Market,0,0.0,3,2.0,900.0
15633396,3840552,Entire home/apt,Presidio,0,0.0,6,4.0,750.0
10998637,9094897,Entire home/apt,Bayview,0,0.0,6,3.0,950.0
11718434,14867397,Entire home/apt,Western Addition,0,0.0,2,1.0,800.0
19180151,134145998,Entire home/apt,Pacific Heights,0,0.0,1,3.0,900.0
10563752,7880182,Entire home/apt,Pacific Heights,0,0.0,4,2.0,1000.0
10839205,42859166,Entire home/apt,Western Addition,0,0.0,2,1.0,750.0
10784723,12154747,Entire home/apt,Chinatown,0,0.0,2,0.0,800.0
10772378,30486875,Entire home/apt,Outer Mission,0,0.0,6,3.0,800.0
19584480,26482762,Entire home/apt,Downtown/Civic Center,0,0.0,6,3.0,900.0
10770929,21108207,Entire home/apt,Potrero Hill,0,0.0,9,4.0,1000.0
15252502,48171824,Entire home/apt,Bernal Heights,0,0.0,16,0.0,750.0
8486760,44696741,Entire home/apt,Western Addition,0,0.0,4,2.0,1000.0
10753958,1415827,Entire home/apt,Inner Richmond,0,0.0,8,4.0,1000.0
10907284,5537090,Entire home/apt,Twin Peaks,0,0.0,4,2.0,800.0
10747642,55565771,Entire home/apt,South of Market,0,0.0,4,1.0,800.0
10864452,55987985,Entire home/apt,Bernal Heights,0,0.0,8,4.0,1000.0
9437643,1969926,Entire home/apt,Downtown/Civic Center,0,0.0,8,3.0,1000.0
8257534,2578593,Entire home/apt,Downtown/Civic Center,1,0.0,6,1.0,850.0
10995477,9467403,Entire home/apt,Outer Mission,0,0.0,4,2.0,1000.0
10930264,56604429,Entire home/apt,Nob Hill,0,0.0,4,1.0,800.0
10889290,56429859,Entire home/apt,Mission,0,0.0,8,3.0,1000.0
10880254,7550554,Entire home/apt,Western Addition,0,0.0,10,4.0,999.0
10996172,10752907,Entire home/apt,Russian Hill,0,0.0,4,2.0,800.0
5685769,29481049,Entire home/apt,Presidio Heights,0,0.0,3,3.0,850.0
10630132,1598900,Entire home/apt,Pacific Heights,0,0.0,5,2.0,800.0
10684359,4438353,Entire home/apt,Pacific Heights,0,0.0,3,1.0,800.0
10104291,18693083,Entire home/apt,Downtown/Civic Center,0,0.0,3,0.0,800.0
10883260,49273601,Entire home/apt,Marina,0,0.0,3,0.0,850.0
6638320,34744484,Entire home/apt,Ocean View,0,0.0,2,1.0,800.0
10367579,38397258,Entire home/apt,Potrero Hill,0,0.0,4,2.0,895.0
10811665,535383,Entire home/apt,Western Addition,0,0.0,8,3.0,950.0
10881291,43026751,Entire home/apt,Haight Ashbury,0,0.0,5,2.0,800.0
10342010,5434049,Entire home/apt,Downtown/Civic Center,0,0.0,4,2.0,800.0
10435323,53720516,Entire home/apt,Pacific Heights,0,0.0,7,3.0,995.0
2483405,12390071,Entire home/apt,Potrero Hill,10,5.0,6,3.0,795.0
10889404,985540,Entire home/apt,Bernal Heights,0,0.0,8,3.0,800.0
6572428,690967,Entire home/apt,Inner Richmond,1,0.0,6,2.0,800.0
7759236,40799553,Entire home/apt,South of Market,1,0.0,2,1.0,795.0
11048476,8355382,Entire home/apt,Downtown/Civic Center,0,0.0,4,1.0,800.0
14963473,11883320,Entire home/apt,Inner Richmond,3,5.0,10,4.0,950.0
1772611,9286462,Entire home/apt,Downtown/Civic Center,1,0.0,2,1.0,720.0
9214120,25613420,Entire home/apt,Noe Valley,1,0.0,6,3.0,750.0
10812120,39050417,Entire home/apt,Western Addition,1,0.0,8,3.0,750.0
10972053,1561833,Entire home/apt,Mission,1,0.0,4,2.0,800.0
15409616,98671264,Entire home/apt,Marina,0,0.0,8,3.0,800.0
10768917,3938112,Entire home/apt,Pacific Heights,4,5.0,8,3.0,999.0
1936003,1522504,Entire home/apt,Western Addition,4,4.5,6,3.0,800.0
16073836,19861970,Entire home/apt,Haight Ashbury,5,5.0,9,5.0,800.0
5615061,10456237,Entire home/apt,Pacific Heights,1,0.0,3,2.0,975.0
6870420,14097113,Entire home/apt,Noe Valley,7,5.0,7,4.0,1000.0
4823183,6882902,Entire home/apt,Western Addition,4,5.0,4,2.0,800.0
664315,3355966,Entire home/apt,Mission,4,5.0,4,2.0,950.0
7701360,22098219,Entire home/apt,Outer Mission,20,5.0,8,3.0,895.0
10501439,7148098,Entire home/apt,Mission,0,0.0,8,3.0,790.0
13582817,76778950,Entire home/apt,Russian Hill,4,5.0,6,2.0,925.0
4295025,22296093,Entire home/apt,Russian Hill,7,4.5,4,2.0,750.0
2499257,12791805,Entire home/apt,Western Addition,14,5.0,6,3.0,1000.0
13066842,775473,Entire home/apt,Russian Hill,22,5.0,7,3.0,849.0
14948841,94047782,Entire home/apt,Mission,28,5.0,8,4.0,750.0
15509213,31433508,Entire home/apt,Marina,17,4.5,6,3.0,550.0
9488665,30597445,Entire home/apt,Western Addition,16,5.0,7,4.0,650.0
7558236,194540,Entire home/apt,Mission,32,5.0,7,4.0,700.0
7089833,28374411,Entire home/apt,Glen Park,1,0.0,6,3.0,520.0
8203348,43233571,Entire home/apt,Pacific Heights,79,4.5,7,3.0,525.0
18248299,1098332,Entire home/apt,Noe Valley,0,0.0,2,3.0,575.0
10541422,23614756,Entire home/apt,Inner Sunset,0,0.0,8,4.0,580.0
16896403,14699370,Entire home/apt,Haight Ashbury,0,0.0,7,4.0,520.0
14868610,93153497,Entire home/apt,Twin Peaks,13,5.0,8,3.0,624.0
8149387,4380725,Entire home/apt,South of Market,42,5.0,16,0.0,600.0
9078894,9856291,Entire home/apt,Twin Peaks,16,5.0,8,5.0,595.0
13219968,25719685,Entire home/apt,Glen Park,2,0.0,8,4.0,600.0
18851429,131316530,Entire home/apt,Pacific Heights,5,5.0,8,3.0,650.0
17683797,120442701,Entire home/apt,Diamond Heights,0,0.0,11,5.0,650.0
19734809,139134376,Entire home/apt,Outer Richmond,0,0.0,4,2.0,600.0
13300908,67606018,Entire home/apt,Inner Richmond,1,0.0,8,4.0,600.0
1212746,1237762,Entire home/apt,Castro/Upper Market,89,5.0,10,3.0,575.0
3789600,17249115,Entire home/apt,Nob Hill,152,5.0,8,3.0,550.0
14110440,5074658,Entire home/apt,Castro/Upper Market,0,0.0,6,4.0,600.0
594387,2935501,Entire home/apt,Noe Valley,125,5.0,6,3.0,650.0
15094108,44780730,Entire home/apt,South of Market,2,0.0,2,1.0,650.0
10545518,3302398,Entire home/apt,Noe Valley,5,5.0,5,3.0,595.0
13061396,72339295,Entire home/apt,South of Market,2,0.0,6,3.0,600.0
19225822,785274,Entire home/apt,Potrero Hill,0,0.0,4,3.0,650.0
8761496,5337337,Entire home/apt,South of Market,1,0.0,6,2.0,600.0
3145984,8994177,Entire home/apt,Western Addition,7,5.0,4,2.0,600.0
15834994,3332407,Entire home/apt,Russian Hill,2,0.0,8,4.0,646.0
3133266,837274,Entire home/apt,Haight Ashbury,45,5.0,8,3.0,600.0
408471,530786,Entire home/apt,Castro/Upper Market,27,5.0,6,3.0,600.0
8670481,2608801,Entire home/apt,Mission,83,5.0,6,3.0,600.0
1655446,8776667,Entire home/apt,Mission,80,4.5,6,4.0,549.0
15643873,3485395,Entire home/apt,Mission,22,5.0,15,2.0,525.0
11190379,4152724,Entire home/apt,North Beach,15,5.0,6,3.0,581.0
18345958,652949,Entire home/apt,Bernal Heights,2,0.0,8,4.0,680.0
1438504,6478703,Entire home/apt,Pacific Heights,46,4.5,4,2.0,575.0
1299979,2808250,Entire home/apt,Outer Mission,0,0.0,6,3.0,375.0
440058,937670,Entire home/apt,Potrero Hill,3,5.0,6,3.0,394.0
2858267,1110489,Entire home/apt,Bernal Heights,0,0.0,5,2.0,350.0
17709514,106428046,Entire home/apt,West of Twin Peaks,3,5.0,4,3.0,350.0
8384230,44181877,Entire home/apt,Ocean View,0,0.0,2,1.0,500.0
5359665,27783504,Entire home/apt,West of Twin Peaks,1,0.0,5,3.0,400.0
5154227,26653102,Entire home/apt,Parkside,56,5.0,12,4.0,499.0
10409218,16463339,Entire home/apt,Parkside,0,0.0,8,4.0,400.0
16270843,1423536,Entire home/apt,Inner Sunset,4,5.0,6,2.0,320.0
13507714,36063188,Entire home/apt,West of Twin Peaks,0,0.0,4,2.0,350.0
19329658,135399558,Entire home/apt,Ocean View,0,0.0,11,4.0,400.0
8341345,43965838,Entire home/apt,Outer Mission,0,0.0,6,3.0,399.0
11788666,6564341,Entire home/apt,Inner Sunset,0,0.0,10,3.0,375.0
9857359,2966418,Entire home/apt,South of Market,0,0.0,5,2.0,388.0
18238009,125461202,Entire home/apt,Twin Peaks,0,0.0,10,4.0,500.0
4370547,3747081,Entire home/apt,Marina,7,4.5,3,1.0,375.0
10311667,10333374,Entire home/apt,Parkside,0,0.0,4,2.0,325.0
6716200,35164513,Entire home/apt,West of Twin Peaks,0,0.0,5,3.0,450.0
3354203,13484061,Entire home/apt,Parkside,14,5.0,7,3.0,320.0
1732805,242810,Entire home/apt,Outer Mission,41,5.0,6,3.0,320.0
2154122,10992775,Entire home/apt,West of Twin Peaks,14,5.0,6,3.0,450.0
19738577,137491875,Entire home/apt,Parkside,0,0.0,4,2.0,460.0
4880695,25108613,Entire home/apt,Crocker Amazon,16,4.5,10,5.0,375.0
482592,2389112,Entire home/apt,Glen Park,86,5.0,6,4.0,500.0
1048800,5774744,Entire home/apt,West of Twin Peaks,0,0.0,6,3.0,310.0
6405183,32021944,Entire home/apt,West of Twin Peaks,1,0.0,7,3.0,325.0
17603219,14281063,Entire home/apt,West of Twin Peaks,1,0.0,7,3.0,350.0
7691523,40394540,Entire home/apt,Bernal Heights,1,0.0,4,1.0,350.0
1857226,5480373,Entire home/apt,Diamond Heights,43,4.5,7,3.0,404.0
3415751,5885828,Entire home/apt,Bernal Heights,0,0.0,6,3.0,300.0
12311665,6163810,Entire home/apt,Mission,18,5.0,8,4.0,499.0
9261548,21418699,Entire home/apt,Outer Mission,8,5.0,5,3.0,375.0
8555019,5245420,Entire home/apt,Bernal Heights,0,0.0,4,1.0,499.0
6324558,32911736,Entire home/apt,Outer Mission,0,0.0,8,2.0,329.0
