room_id,host_id,host_is_superhost,property_type,room_type,neighborhood,zipcode,accommodates,bedrooms,bathrooms,minimum_nights,maximum_nights,latitude,longitude,reviews,review_scores_rating,price,cleaning_fee,total,Median,Mean,Pop
191632,583207,t,Guest suite,Entire home/apt,Haight Ashbury,94117,2,1.0,1.0,2,14,37.77311,-122.44979,469,97.0,138.0,43.0,181.0,84802.0,112291.0,39169.0
199480,974441,t,Apartment,Private room,Bernal Heights,94110,1,1.0,1.5,6,50,37.74557,-122.41187,198,99.0,80.0,20.0,100.0,75106.0,98470.0,69333.0
201313,984585,f,Condominium,Entire home/apt,North Beach,94111,2,1.0,1.0,30,730,37.8034,-122.40485,2,100.0,182.0,225.0,407.0,93790.0,135954.0,3712.0
201579,986510,t,Apartment,Entire home/apt,Western Addition,94117,4,1.0,1.5,30,360,37.77756,-122.43326,213,97.0,136.0,99.0,235.0,84802.0,112291.0,39169.0
206566,329072,f,House,Shared room,Chinatown,94108,1,1.0,2.5,30,730,37.79507,-122.40498,9,100.0,30.0,0.0,30.0,37052.0,65418.0,13768.0
206634,329072,f,House,Shared room,Chinatown,94108,1,1.0,2.5,30,365,37.79466,-122.40523,6,97.0,30.0,0.0,30.0,37052.0,65418.0,13768.0
206637,329072,f,House,Shared room,Chinatown,94108,1,1.0,2.5,30,365,37.79291,-122.40637,3,80.0,30.0,0.0,30.0,37052.0,65418.0,13768.0
207980,1023546,t,House,Entire home/apt,Noe Valley,94131,8,3.0,1.0,2,90,37.74446,-122.43776,374,96.0,295.0,132.0,427.0,97834.0,126303.0,26881.0
208727,519598,t,Apartment,Private room,Outer Richmond,94121,1,1.0,2.5,30,90,37.78265,-122.48971,28,96.0,79.0,99.0,178.0,80980.0,102378.0,41203.0
208831,1028577,t,Guest suite,Entire home/apt,Russian Hill,94133,2,1.0,1.0,3,14,37.80242,-122.4144,468,96.0,165.0,60.0,225.0,45203.0,71909.0,22499.0
209514,1032643,f,House,Private room,Haight Ashbury,94117,2,1.0,2.0,1,5,37.77118,-122.44963,463,93.0,92.0,30.0,122.0,84802.0,112291.0,39169.0
212265,1094844,f,Condominium,Entire home/apt,Mission,94110,4,2.0,2.0,5,90,37.75551,-122.40882,11,100.0,178.0,250.0,428.0,75106.0,98470.0,69333.0
212783,1032643,f,House,Private room,Haight Ashbury,94117,4,1.0,2.0,1,5,37.77108,-122.44942,430,91.0,98.0,30.0,128.0,84802.0,112291.0,39169.0
213532,1032643,f,House,Private room,Haight Ashbury,94117,2,1.0,2.0,1,5,37.77085,-122.44811,476,89.0,78.0,30.0,108.0,84802.0,112291.0,39169.0
213854,1103149,t,Apartment,Entire home/apt,Castro/Upper Market,94114,6,3.0,2.0,30,180,37.76146,-122.43817,38,96.0,325.0,200.0,525.0,103206.0,140193.0,31124.0
216042,1115353,f,House,Entire home/apt,Bernal Heights,94110,2,1.0,1.0,5,14,37.74382,-122.41773,49,99.0,147.0,85.0,232.0,75106.0,98470.0,69333.0
216064,812808,f,House,Private room,Outer Mission,94112,2,1.0,2.0,2,30,37.72652,-122.43468,90,91.0,75.0,25.0,100.0,72442.0,87828.0,79407.0
217106,374909,f,Apartment,Entire home/apt,Haight Ashbury,94117,4,0.0,1.0,30,365,37.76468,-122.44523,44,94.0,110.0,100.0,210.0,84802.0,112291.0,39169.0
220418,1032643,f,House,Private room,Haight Ashbury,94117,2,1.0,2.0,1,5,37.77042,-122.45019,423,89.0,78.0,30.0,108.0,84802.0,112291.0,39169.0
221342,285168,f,Condominium,Private room,Russian Hill,94133,6,1.0,2.5,2,30,37.80281,-122.4154,200,95.0,139.0,50.0,189.0,45203.0,71909.0,22499.0
224579,1168946,t,House,Entire home/apt,Mission,94110,2,1.0,1.0,2,1125,37.75632,-122.40478,101,98.0,145.0,105.0,250.0,75106.0,98470.0,69333.0
225933,1177567,t,Apartment,Private room,Castro/Upper Market,94114,2,1.0,1.0,3,5,37.7684,-122.43086,191,96.0,99.0,35.0,134.0,103206.0,140193.0,31124.0
226594,1191853,f,Apartment,Private room,Haight Ashbury,94117,2,1.0,0.5,1,365,37.76968,-122.45193,105,99.0,120.0,25.0,145.0,84802.0,112291.0,39169.0
229240,329072,f,Hostel,Shared room,Financial District,94111,3,1.0,0.0,1,14,37.79341,-122.4034,358,93.0,45.0,0.0,45.0,93790.0,135954.0,3712.0
229319,12798954,f,Apartment,Entire home/apt,Bernal Heights,94110,4,1.0,1.0,30,365,37.73819,-122.41566,18,97.0,135.0,125.0,260.0,75106.0,98470.0,69333.0
231129,1208533,f,Townhouse,Entire home/apt,Nob Hill,94113,10,4.0,4.0,2,365,37.791140000000006,-122.41029,63,89.0,989.0,300.0,1289.0,0.0,0.0,0.0
231752,691445,t,Apartment,Entire home/apt,Noe Valley,94114,4,1.0,1.0,30,365,37.75565,-122.44022,77,99.0,250.0,250.0,500.0,103206.0,140193.0,31124.0
232060,1214006,f,Guest suite,Entire home/apt,Inner Sunset,94122,2,1.0,1.0,30,1125,37.75855,-122.46444,113,98.0,99.0,75.0,174.0,77483.0,98259.0,56023.0
238190,285168,f,Condominium,Private room,Russian Hill,94133,3,1.0,1.0,2,30,37.80301,-122.41581,216,96.0,99.0,40.0,139.0,45203.0,71909.0,22499.0
238204,1248132,t,Guest suite,Entire home/apt,Parkside,94116,4,1.0,1.0,3,29,37.74174,-122.50435,203,95.0,135.0,85.0,220.0,95090.0,107645.0,43698.0
241235,329072,f,Hostel,Shared room,Financial District,94111,4,1.0,0.0,1,14,37.79271,-122.40383,316,94.0,45.0,0.0,45.0,93790.0,135954.0,3712.0
242008,1270330,t,Apartment,Entire home/apt,South of Market,94103,2,1.0,1.0,3,30,37.77499,-122.40635,62,97.0,160.0,65.0,225.0,53548.0,77236.0,27170.0
244361,817292,f,Apartment,Entire home/apt,Chinatown,94133,4,2.0,1.0,30,365,37.79532,-122.40863,72,97.0,135.0,75.0,210.0,45203.0,71909.0,22499.0
245339,1257432,t,Condominium,Entire home/apt,Downtown/Civic Center,94109,2,1.0,1.0,30,365,37.78304,-122.41942,8,90.0,136.0,125.0,261.0,59205.0,86481.0,55984.0
252867,1327890,f,Condominium,Entire home/apt,Potrero Hill,94107,5,3.0,1.0,6,21,37.75889,-122.39539,23,98.0,280.0,100.0,380.0,99924.0,135229.0,26599.0
256148,1239523,t,Condominium,Private room,Castro/Upper Market,94114,2,1.0,1.0,1,10,37.76188,-122.44215,592,98.0,139.0,35.0,174.0,103206.0,140193.0,31124.0
256176,976125,t,Guest suite,Private room,Inner Richmond,94118,1,1.0,1.0,2,21,37.77579,-122.45504,307,97.0,100.0,40.0,140.0,75724.0,115830.0,38319.0
258873,1360620,f,Apartment,Private room,North Beach,94133,2,1.0,1.0,2,365,37.80134,-122.40713999999998,365,88.0,89.0,0.0,89.0,45203.0,71909.0,22499.0
259621,329072,f,Hostel,Shared room,Financial District,94111,1,1.0,0.0,1,14,37.7947,-122.40373999999998,232,92.0,45.0,0.0,45.0,93790.0,135954.0,3712.0
259622,329072,f,Hostel,Shared room,Financial District,94111,5,1.0,0.0,1,14,37.79441,-122.40473,211,94.0,45.0,0.0,45.0,93790.0,135954.0,3712.0
259919,38836,f,Apartment,Entire home/apt,Inner Sunset,94117,2,1.0,1.0,30,365,37.7647,-122.45368,13,90.0,114.0,99.0,213.0,84802.0,112291.0,39169.0
261358,1257432,t,Condominium,Entire home/apt,Downtown/Civic Center,94109,2,0.0,1.0,30,1125,37.78322,-122.42025,1,80.0,138.0,100.0,238.0,59205.0,86481.0,55984.0
269371,838614,t,Apartment,Private room,Castro/Upper Market,94114,2,1.0,1.5,2,40,37.76294,-122.43974,184,95.0,115.0,50.0,165.0,103206.0,140193.0,31124.0
269463,1244308,t,Apartment,Entire home/apt,Haight Ashbury,94117,2,1.0,1.0,2,30,37.76711,-122.45151,122,95.0,250.0,50.0,300.0,84802.0,112291.0,39169.0
271602,1421296,t,Condominium,Entire home/apt,South of Market,94103,3,1.0,1.0,30,365,37.77899,-122.40506,102,98.0,133.0,0.0,133.0,53548.0,77236.0,27170.0
271647,1421509,f,Apartment,Shared room,Outer Sunset,94122,1,1.0,1.5,30,90,37.75553,-122.50707,134,91.0,35.0,20.0,55.0,77483.0,98259.0,56023.0
273530,99128,t,Condominium,Entire home/apt,Potrero Hill,94107,4,2.0,2.0,4,7,37.75612,-122.39967,33,98.0,325.0,150.0,475.0,99924.0,135229.0,26599.0
274334,1434669,f,House,Private room,Outer Sunset,94122,2,1.0,1.0,3,365,37.75346,-122.50358,75,95.0,89.0,0.0,89.0,77483.0,98259.0,56023.0
276072,738203,t,Apartment,Private room,Mission,94103,1,1.0,1.0,2,14,37.76833,-122.42592,54,97.0,97.0,19.0,116.0,53548.0,77236.0,27170.0
277339,1448282,t,Guest suite,Entire home/apt,Outer Mission,94112,3,1.0,1.0,3,30,37.72681,-122.43419,354,97.0,110.0,75.0,185.0,72442.0,87828.0,79407.0
279184,1456262,f,Apartment,Entire home/apt,Mission,94110,7,3.0,2.0,3,365,37.7529,-122.41553,13,97.0,575.0,200.0,775.0,75106.0,98470.0,69333.0
280549,1454829,f,House,Private room,West of Twin Peaks,94127,4,3.0,1.5,1,1125,37.73773,-122.44956,35,94.0,250.0,0.0,250.0,127575.0,154201.0,19289.0
284117,1479905,t,Guesthouse,Entire home/apt,Noe Valley,94131,2,1.0,1.0,30,60,37.74334,-122.42932,209,95.0,105.0,100.0,205.0,97834.0,126303.0,26881.0
285499,1479964,f,Condominium,Entire home/apt,Castro/Upper Market,94114,4,2.0,2.0,30,1125,37.76288,-122.43815,3,100.0,210.0,250.0,460.0,103206.0,140193.0,31124.0
286311,400480,f,Condominium,Entire home/apt,Castro/Upper Market,94114,8,3.0,2.0,4,14,37.76275,-122.44252,15,96.0,475.0,300.0,775.0,103206.0,140193.0,31124.0
287907,428414,t,House,Entire home/apt,Outer Mission,94131,6,2.0,2.0,3,28,37.73225,-122.43614,66,98.0,300.0,180.0,480.0,97834.0,126303.0,26881.0
288213,1498483,t,Apartment,Entire home/apt,Potrero Hill,94107,2,1.0,1.0,2,365,37.75971,-122.38833,185,98.0,190.0,70.0,260.0,99924.0,135229.0,26599.0
292723,305973,f,House,Private room,Excelsior,94112,2,1.0,1.0,30,1125,37.73096,-122.42378,18,82.0,45.0,35.0,80.0,72442.0,87828.0,79407.0
295240,1525192,t,Apartment,Entire home/apt,Castro/Upper Market,94114,4,1.0,1.0,2,365,37.76267,-122.43919,161,98.0,299.0,85.0,384.0,103206.0,140193.0,31124.0
295565,305973,f,House,Private room,Excelsior,94112,1,1.0,1.0,30,1125,37.7303,-122.42464,12,96.0,30.0,30.0,60.0,72442.0,87828.0,79407.0
306504,1541603,f,Apartment,Entire home/apt,Noe Valley,94114,2,1.0,1.0,5,15,37.75587,-122.43602,5,100.0,225.0,100.0,325.0,103206.0,140193.0,31124.0
307837,1583952,t,House,Entire home/apt,Noe Valley,94114,2,1.0,1.0,7,29,37.75131,-122.437,60,97.0,159.0,50.0,209.0,103206.0,140193.0,31124.0
308885,1588855,f,Apartment,Entire home/apt,North Beach,94133,4,1.0,1.0,30,59,37.79954,-122.40679,110,89.0,125.0,75.0,200.0,45203.0,71909.0,22499.0
314248,1614566,f,House,Entire home/apt,Pacific Heights,94115,6,3.0,2.5,7,365,37.79026,-122.4364,42,97.0,325.0,0.0,325.0,76493.0,121814.0,33021.0
314368,1229762,t,Condominium,Entire home/apt,North Beach,94133,5,2.0,1.0,1,29,37.80345,-122.40798,36,99.0,600.0,75.0,675.0,45203.0,71909.0,22499.0
317121,374909,f,Apartment,Entire home/apt,Haight Ashbury,94117,2,0.0,1.0,30,365,37.76641,-122.44667,28,94.0,90.0,100.0,190.0,84802.0,112291.0,39169.0
323635,812808,f,House,Private room,Excelsior,94112,1,1.0,0.5,2,25,37.72606,-122.43232,76,97.0,48.0,35.0,83.0,72442.0,87828.0,79407.0
325478,1579337,t,Apartment,Entire home/apt,Mission,94110,4,2.0,1.0,4,90,37.76065,-122.42414,120,97.0,365.0,120.0,485.0,75106.0,98470.0,69333.0
326650,1670339,f,Apartment,Entire home/apt,Western Addition,94115,2,1.0,1.0,30,180,37.78633,-122.43217,34,94.0,139.0,99.0,238.0,76493.0,121814.0,33021.0
329020,326840,f,Loft,Entire home/apt,South of Market,94107,2,1.0,1.0,30,120,37.78278,-122.39337,6,100.0,250.0,150.0,400.0,99924.0,135229.0,26599.0
330535,625762,f,Apartment,Entire home/apt,Haight Ashbury,94117,6,3.0,1.0,30,364,37.76892,-122.44615,111,94.0,189.0,125.0,314.0,84802.0,112291.0,39169.0
330736,729748,t,House,Entire home/apt,Mission,94107,2,1.0,1.0,3,364,37.76592,-122.40628,67,99.0,298.0,175.0,473.0,99924.0,135229.0,26599.0
334339,879042,t,Cottage,Private room,Castro/Upper Market,94114,1,1.0,1.0,3,20,37.76295,-122.44259,182,98.0,99.0,50.0,149.0,103206.0,140193.0,31124.0
334886,1700823,t,Condominium,Private room,Marina,94123,3,1.0,1.0,60,365,37.80432,-122.44601000000002,127,98.0,165.0,150.0,315.0,104750.0,150417.0,23088.0
338849,1670339,f,Apartment,Private room,Western Addition,94115,1,1.0,1.0,30,120,37.78525,-122.43051,3,100.0,99.0,69.0,168.0,76493.0,121814.0,33021.0
342420,1737796,f,House,Entire home/apt,Castro/Upper Market,94114,8,4.0,2.0,4,90,37.76052,-122.42938999999998,19,100.0,595.0,225.0,820.0,103206.0,140193.0,31124.0
344621,305675,f,House,Private room,Outer Mission,94112,2,1.0,1.0,1,120,37.72836,-122.44797,32,97.0,95.0,50.0,145.0,72442.0,87828.0,79407.0
345760,1753794,t,Apartment,Private room,Castro/Upper Market,94114,2,1.0,1.0,1,55,37.764790000000005,-122.43611,11,95.0,119.0,75.0,194.0,103206.0,140193.0,31124.0
348580,197515,f,Condominium,Entire home/apt,Bernal Heights,94110,4,1.0,1.0,2,30,37.74271,-122.41955,33,94.0,160.0,70.0,230.0,75106.0,98470.0,69333.0
348714,78610,t,Guest suite,Entire home/apt,Haight Ashbury,94117,4,1.0,1.0,3,25,37.77307,-122.44293,356,96.0,190.0,90.0,280.0,84802.0,112291.0,39169.0
350479,1776403,t,House,Private room,Mission,94110,1,1.0,1.0,30,180,37.75711,-122.40963,40,96.0,83.0,60.0,143.0,75106.0,98470.0,69333.0
351881,1781821,t,Apartment,Private room,Castro/Upper Market,94114,2,1.0,1.0,2,7,37.76174,-122.44339,375,97.0,125.0,40.0,165.0,103206.0,140193.0,31124.0
351950,305973,f,House,Private room,Excelsior,94112,2,1.0,1.0,30,1125,37.72965,-122.42539,20,69.0,40.0,35.0,75.0,72442.0,87828.0,79407.0
351978,305973,f,House,Private room,Excelsior,94112,2,1.0,1.0,30,1125,37.73019,-122.42317,26,83.0,45.0,35.0,80.0,72442.0,87828.0,79407.0
352165,1783772,t,Apartment,Entire home/apt,Castro/Upper Market,94114,3,1.0,1.0,2,100,37.75813,-122.4355,212,90.0,115.0,80.0,195.0,103206.0,140193.0,31124.0
353292,1789683,t,Condominium,Private room,Western Addition,94117,2,1.0,1.0,4,180,37.77093,-122.42823,13,100.0,90.0,60.0,150.0,84802.0,112291.0,39169.0
361230,1129902,t,Apartment,Entire home/apt,Castro/Upper Market,94114,5,2.0,1.0,30,365,37.76079,-122.43447,175,96.0,270.0,110.0,380.0,103206.0,140193.0,31124.0
364023,1789039,f,Apartment,Private room,Excelsior,94112,2,1.0,1.0,30,1000,37.72636,-122.43342,0,0.0,85.0,0.0,85.0,72442.0,87828.0,79407.0
364397,1841207,t,Apartment,Private room,Castro/Upper Market,94114,2,1.0,1.5,2,30,37.7586,-122.43332,94,96.0,95.0,75.0,170.0,103206.0,140193.0,31124.0
366541,1775769,f,Apartment,Entire home/apt,Financial District,94105,4,2.0,2.0,30,1125,37.79178,-122.39502,1,0.0,500.0,100.0,600.0,112333.0,156879.0,5846.0
374997,1781821,t,Apartment,Entire home/apt,Castro/Upper Market,94114,6,3.0,1.0,3,10,37.76055,-122.44221,37,94.0,549.0,75.0,624.0,103206.0,140193.0,31124.0
377452,1896909,f,House,Entire home/apt,Mission,94110,2,1.0,1.0,31,360,37.75139,-122.41194,85,99.0,200.0,75.0,275.0,75106.0,98470.0,69333.0
377569,1897399,f,House,Private room,Mission,94110,1,1.0,1.0,3,90,37.75131,-122.40795,106,91.0,70.0,35.0,105.0,75106.0,98470.0,69333.0
379255,1904628,f,House,Entire home/apt,Haight Ashbury,94117,8,4.0,3.5,5,29,37.76588,-122.44281,13,98.0,672.0,200.0,872.0,84802.0,112291.0,39169.0
379349,1901233,f,Guest suite,Entire home/apt,Haight Ashbury,94117,2,1.0,1.0,3,10,37.76648,-122.44542,271,93.0,130.0,50.0,180.0,84802.0,112291.0,39169.0
379418,510040,f,House,Entire home/apt,Bernal Heights,94110,6,3.0,2.5,4,1125,37.74587,-122.41626,13,96.0,390.0,190.0,580.0,75106.0,98470.0,69333.0
381217,672097,t,House,Private room,Bernal Heights,94110,2,1.0,1.0,3,180,37.74498,-122.41927,180,97.0,102.0,70.0,172.0,75106.0,98470.0,69333.0
392543,1963037,t,Guest suite,Entire home/apt,Potrero Hill,94107,2,1.0,1.0,4,30,37.76196,-122.39411,122,97.0,250.0,80.0,330.0,99924.0,135229.0,26599.0
394575,1190192,t,Apartment,Entire home/apt,Bernal Heights,94110,5,0.0,1.0,6,365,37.74248,-122.41069,383,96.0,149.0,0.0,149.0,75106.0,98470.0,69333.0
400433,1583699,f,Apartment,Entire home/apt,Mission,94110,4,2.0,2.0,2,28,37.76016,-122.42265,27,100.0,355.0,150.0,505.0,75106.0,98470.0,69333.0
408471,530786,f,House,Entire home/apt,Castro/Upper Market,94114,6,3.0,3.0,2,1125,37.75666,-122.43607,34,96.0,700.0,150.0,850.0,103206.0,140193.0,31124.0
409549,684131,t,Condominium,Entire home/apt,Bernal Heights,94110,4,2.0,1.5,3,5,37.74002,-122.41813,70,98.0,169.0,80.0,249.0,75106.0,98470.0,69333.0
409560,2038517,f,House,Private room,Ocean View,94127,2,1.0,1.5,30,120,37.72042,-122.46914,15,97.0,60.0,75.0,135.0,127575.0,154201.0,19289.0
413663,1371146,f,Apartment,Entire home/apt,Noe Valley,94114,5,2.0,2.0,30,10000,37.74987,-122.44027,80,99.0,189.0,99.0,288.0,103206.0,140193.0,31124.0
415498,216682,t,Apartment,Entire home/apt,Pacific Heights,94109,2,1.0,1.0,30,1125,37.79363,-122.42493,20,95.0,130.0,160.0,290.0,59205.0,86481.0,55984.0
420160,2089429,t,Apartment,Private room,Mission,94107,2,1.0,1.0,3,90,37.76318,-122.40708,146,97.0,99.0,60.0,159.0,99924.0,135229.0,26599.0
423063,2103856,f,Condominium,Entire home/apt,Western Addition,94117,2,1.0,1.0,3,28,37.77044,-122.43599,100,96.0,289.0,105.0,394.0,84802.0,112291.0,39169.0
423300,1776403,t,Guest suite,Entire home/apt,Mission,94110,3,1.0,1.0,30,180,37.75635,-122.40996,20,96.0,119.0,120.0,239.0,75106.0,98470.0,69333.0
424846,2112291,t,House,Private room,Inner Richmond,94118,4,1.0,1.5,2,28,37.78377,-122.47522,215,99.0,132.0,40.0,172.0,75724.0,115830.0,38319.0
430692,2001297,t,Apartment,Private room,Mission,94110,1,1.0,0.0,31,240,37.75906,-122.40761,13,97.0,68.0,50.0,118.0,75106.0,98470.0,69333.0
431632,2146065,f,Apartment,Entire home/apt,Outer Richmond,94121,2,1.0,1.0,3,365,37.78135,-122.48266,213,89.0,140.0,70.0,210.0,80980.0,102378.0,41203.0
431862,1257432,t,Apartment,Entire home/apt,Downtown/Civic Center,94109,2,0.0,1.0,30,1125,37.78321,-122.41969,8,95.0,124.0,100.0,224.0,59205.0,86481.0,55984.0
435389,576273,f,House,Shared room,Chinatown,94108,1,1.0,2.5,30,180,37.79418,-122.40582,9,100.0,30.0,0.0,30.0,37052.0,65418.0,13768.0
435390,576273,f,House,Shared room,Chinatown,94108,1,1.0,2.5,30,180,37.79455,-122.406,9,100.0,30.0,0.0,30.0,37052.0,65418.0,13768.0
435391,576273,f,House,Shared room,Chinatown,94108,1,1.0,2.5,30,180,37.79478,-122.40592,6,97.0,30.0,0.0,30.0,37052.0,65418.0,13768.0
437385,2172763,t,Condominium,Private room,Outer Richmond,94121,2,1.0,2.0,2,180,37.77884,-122.50535,271,99.0,128.0,68.0,196.0,80980.0,102378.0,41203.0
438940,1841207,t,Apartment,Private room,Castro/Upper Market,94114,2,1.0,1.5,2,1124,37.76003,-122.4357,54,95.0,116.0,75.0,191.0,103206.0,140193.0,31124.0
438967,1841207,t,Condominium,Private room,Castro/Upper Market,94114,2,1.0,1.5,1,29,37.75941,-122.43363,28,97.0,109.0,75.0,184.0,103206.0,140193.0,31124.0
439703,1841207,t,Condominium,Entire home/apt,Castro/Upper Market,94114,9,4.0,1.5,1,29,37.75978,-122.4351,28,90.0,350.0,0.0,350.0,103206.0,140193.0,31124.0
442349,2198022,f,Apartment,Entire home/apt,Western Addition,94102,2,1.0,1.0,30,90,37.7748,-122.42711,19,98.0,250.0,80.0,330.0,29613.0,44237.0,31176.0
442397,2198311,t,House,Entire home/apt,Outer Sunset,94122,6,2.0,2.0,4,13,37.75925,-122.50893,123,99.0,324.0,100.0,424.0,77483.0,98259.0,56023.0
444675,2206832,t,Apartment,Entire home/apt,Glen Park,94131,5,3.0,2.0,30,247,37.74054,-122.43121,8,100.0,190.0,350.0,540.0,97834.0,126303.0,26881.0
450992,374909,f,Apartment,Entire home/apt,Western Addition,94117,7,1.0,1.0,30,365,37.77407,-122.4331,21,87.0,110.0,100.0,210.0,84802.0,112291.0,39169.0
455783,1421509,f,Apartment,Private room,Outer Sunset,94122,1,1.0,1.5,30,90,37.75385,-122.50806,97,89.0,57.0,0.0,57.0,77483.0,98259.0,56023.0
456568,202591,t,House,Private room,Western Addition,94117,2,1.0,3.0,1,365,37.77346,-122.42917,108,96.0,89.0,30.0,119.0,84802.0,112291.0,39169.0
457862,2276059,f,House,Entire home/apt,Western Addition,94115,6,3.0,1.5,3,1125,37.78101,-122.44083,42,93.0,425.0,150.0,575.0,76493.0,121814.0,33021.0
457986,2276990,f,Condominium,Entire home/apt,Excelsior,94112,4,2.0,2.0,6,30,37.72594,-122.43327,12,100.0,225.0,185.0,410.0,72442.0,87828.0,79407.0
459990,1479964,f,Serviced apartment,Hotel room,Russian Hill,94133,2,0.0,1.0,30,1125,37.80041,-122.41568999999998,3,100.0,148.0,200.0,348.0,45203.0,71909.0,22499.0
465723,305557,t,Apartment,Entire home/apt,Parkside,94116,2,1.0,1.0,2,1125,37.73853,-122.47166,429,97.0,160.0,40.0,200.0,95090.0,107645.0,43698.0
467507,2320888,t,Guest suite,Entire home/apt,Bernal Heights,94110,2,1.0,1.0,3,31,37.74687,-122.40964,200,98.0,145.0,60.0,205.0,75106.0,98470.0,69333.0
468490,285168,f,Condominium,Entire home/apt,Russian Hill,94133,12,4.0,2.5,1,31,37.801390000000005,-122.41534,29,92.0,490.0,200.0,690.0,45203.0,71909.0,22499.0
468751,2326926,f,Apartment,Entire home/apt,Mission,94103,4,2.0,1.0,3,28,37.76717,-122.42419,26,94.0,280.0,100.0,380.0,53548.0,77236.0,27170.0
470686,2335495,t,Condominium,Private room,Mission,94103,2,1.0,1.0,1,98,37.76731,-122.42542,259,98.0,125.0,35.0,160.0,53548.0,77236.0,27170.0
472901,1793063,f,Apartment,Entire home/apt,South of Market,94107,2,0.0,1.0,31,62,37.77297,-122.40301,218,98.0,170.0,200.0,370.0,99924.0,135229.0,26599.0
474001,329072,f,House,Shared room,Chinatown,94108,1,1.0,2.5,30,1125,37.79472,-122.40519,1,100.0,30.0,0.0,30.0,37052.0,65418.0,13768.0
474107,2318089,t,House,Private room,Excelsior,94112,6,3.0,1.0,2,14,37.72376,-122.42926,75,98.0,90.0,60.0,150.0,72442.0,87828.0,79407.0
479072,210275,t,Guest suite,Entire home/apt,Castro/Upper Market,94114,2,0.0,1.0,1,14,37.75756,-122.4364,268,94.0,199.0,50.0,249.0,103206.0,140193.0,31124.0
479415,350839,t,House,Entire home/apt,Bernal Heights,94110,6,3.0,2.0,3,10,37.73962,-122.41483999999998,22,95.0,230.0,120.0,350.0,75106.0,98470.0,69333.0
482592,2389112,t,House,Entire home/apt,Glen Park,94131,6,4.0,1.5,2,30,37.73429,-122.43491000000002,107,96.0,675.0,200.0,875.0,97834.0,126303.0,26881.0
485286,2402202,f,Apartment,Entire home/apt,Bernal Heights,94110,4,2.0,1.0,2,1125,37.73895,-122.41274,51,94.0,195.0,80.0,275.0,75106.0,98470.0,69333.0
487019,2410550,f,Apartment,Entire home/apt,Potrero Hill,94107,5,3.0,2.0,4,1125,37.756,-122.40022,23,89.0,205.0,110.0,315.0,99924.0,135229.0,26599.0
487499,1682183,t,Apartment,Entire home/apt,Mission,94110,2,1.0,1.0,30,200,37.76099,-122.42183,182,96.0,125.0,150.0,275.0,75106.0,98470.0,69333.0
488297,1261971,t,Condominium,Private room,Noe Valley,94114,6,3.0,2.0,3,365,37.75613,-122.44066,241,98.0,399.0,200.0,599.0,103206.0,140193.0,31124.0
491867,969518,t,Condominium,Entire home/apt,Western Addition,94117,5,3.0,2.0,3,5,37.77296,-122.43497,35,96.0,375.0,100.0,475.0,84802.0,112291.0,39169.0
491874,969518,t,Condominium,Private room,Western Addition,94117,2,1.0,1.0,3,7,37.771440000000005,-122.4347,98,98.0,130.0,0.0,130.0,84802.0,112291.0,39169.0
493889,2439917,f,Apartment,Entire home/apt,Outer Mission,94131,2,1.0,1.0,4,25,37.72872,-122.4406,59,96.0,225.0,75.0,300.0,97834.0,126303.0,26881.0
494111,252927,f,Apartment,Entire home/apt,Outer Richmond,94121,4,1.0,1.0,3,90,37.77985,-122.48478,151,93.0,130.0,75.0,205.0,80980.0,102378.0,41203.0
496226,2451096,f,Apartment,Entire home/apt,Potrero Hill,94107,3,1.0,1.0,30,1125,37.76197,-122.40365,127,94.0,170.0,65.0,235.0,99924.0,135229.0,26599.0
499096,2463273,t,Apartment,Entire home/apt,Mission,94110,2,1.0,1.0,3,30,37.75853,-122.42387,204,96.0,100.0,50.0,150.0,75106.0,98470.0,69333.0
501057,407871,t,House,Entire home/apt,Mission,94110,4,2.0,1.5,3,18,37.74946,-122.40917,65,97.0,295.0,150.0,445.0,75106.0,98470.0,69333.0
